EmpID	Name Prefix	First Name	Middle Initial	Last Name	Gender	E Mail	Father's Name	Mother's Name	Mother's Maiden Name	Date of Birth																
599678	Mrs.	Marlene	D	Vaughn	F	marlene.vaughn@gmail.com	Marlin Vaughn	Takisha Vaughn	Covey	1/2/1986																
839563	Mr.	Heriberto	Y	Polanco	M	heriberto.polanco@gmail.com	Mohammad Polanco	Kathryne Polanco	Gunderson	12/30/1963																
347720	Mr.	Glen	W	Lowery	M	glen.lowery@hotmail.com	Felton Lowery	Amiee Lowery	Castle	2/4/1995																
639819	Hon.	Stephnie	M	Haller	F	stephnie.haller@gmail.com	Salvatore Haller	Lesia Haller	Keane	8/4/1979																
369368	Prof.	Young	F	Penny	M	young.penny@yahoo.ca	Man Penny	Mimi Penny	Mccaffrey	4/16/1968																
196509	Mr.	Robin	A	Mears	M	robin.mears@hotmail.com	Bryant Mears	Jenette Mears	Hays	12/1/1987																
278836	Ms.	Leanora	W	Curtis	F	leanora.curtis@yahoo.com	Cyril Curtis	Krystin Curtis	Haywood	8/25/1989																
840612	Mr.	Jamar	B	Lutz	M	jamar.lutz@hotmail.com	Pierre Lutz	Treva Lutz	Bautista	10/23/1970																
895681	Hon.	Dominic	U	Garner	M	dominic.garner@yahoo.com	Deon Garner	Florentina Garner	Folse	7/11/1978																
787060	Ms.	Liana	T	Kidd	F	liana.kidd@outlook.com	Maximo Kidd	Cyndy Kidd	Strunk	11/18/1986																
220941	Hon.	Dusty	P	Womack	M	dusty.womack@gmail.com	Robby Womack	Brianne Womack	Sells	8/2/1960																
539685	Mr.	Barney	D	Peek	M	barney.peek@gmail.com	Lindsay Peek	Azalee Peek	Peacock	3/10/1960																
777845	Ms.	Lecia	Z	Gault	F	lecia.gault@microsoft.com	Harrison Gault	Alison Gault	Joyner	10/17/1958																
869083	Ms.	Lesli	X	Velez	F	lesli.velez@gmail.com	Zack Velez	Faustina Velez	Messenger	5/7/1985																
122659	Dr.	Armand	B	Kingsley	M	armand.kingsley@charter.net	Jamal Kingsley	Magaly Kingsley	Begley	2/5/1972																
613395	Mr.	Allan	J	Hinojosa	M	allan.hinojosa@aol.com	Yong Hinojosa	Kristie Hinojosa	Ireland	10/18/1979																
553459	Dr.	Frances	O	Mark	M	frances.mark@aol.com	Dwain Mark	Romana Mark	Carper	11/8/1963																
885340	Ms.	Dee	R	Williamson	F	dee.williamson@gmail.com	Daren Williamson	Lashay Williamson	Leal	5/27/1969																
489034	Dr.	Refugio	N	Mosby	M	refugio.mosby@hotmail.com	Edwardo Mosby	Dorene Mosby	Shelley	12/6/1976																
268828	Ms.	Arcelia	X	Harless	F	arcelia.harless@hotmail.com	Marvin Harless	Trinh Harless	Holmes	2/4/1994																
434599	Mrs.	Kristal	P	Gilchrist	F	kristal.gilchrist@aol.com	Ronnie Gilchrist	Brinda Gilchrist	Sikes	9/22/1985																
477380	Mrs.	Coreen	D	Settles	F	coreen.settles@gmail.com	Thomas Settles	Alesia Settles	Bolen	3/17/1984																
673202	Ms.	Tawna	X	Leake	F	tawna.leake@ibm.com	Jacob Leake	Clarence Leake	Reitz	10/10/1991																
391021	Mrs.	Hollis	R	Asbury	F	hollis.asbury@gmail.com	Morris Asbury	Joann Asbury	Nason	6/5/1958																
932822	Mrs.	Lorie	T	Crabtree	F	lorie.crabtree@gmail.com	Josiah Crabtree	Elisa Crabtree	Nathan	3/14/1973																
166089	Ms.	Gala	L	Stuckey	F	gala.stuckey@gmail.com	Haywood Stuckey	Sueann Stuckey	Joyce	8/11/1958																
945833	Mr.	Marcellus	T	Tate	M	marcellus.tate@aol.com	Alan Tate	Basilia Tate	Artis	11/6/1960																
890183	Mr.	Connie	Y	Harness	M	connie.harness@yahoo.co.uk	Lanny Harness	Nathalie Harness	Poore	5/18/1994																
150828	Mrs.	Zoraida	V	Sanchez	F	zoraida.sanchez@charter.net	Luther Sanchez	Anisha Sanchez	Bonner	3/29/1968																
587806	Ms.	Dimple	Q	Ahmad	F	dimple.ahmad@gmail.com	Christopher Ahmad	Janet Ahmad	Canada	6/20/1958																
342356	Mr.	Buster	E	Parrott	M	buster.parrott@aol.com	Roy Parrott	Marian Parrott	Wolff	4/9/1970																
937811	Mr.	Domenic	C	Hindman	M	domenic.hindman@gmail.com	Bill Hindman	Melissia Hindman	Milligan	7/19/1980																
185245	Mr.	Sean	K	Nevarez	M	sean.nevarez@aol.com	Darwin Nevarez	Sharda Nevarez	Ragland	7/28/1969																
174878	Hon.	Georgiann	H	Meeks	F	georgiann.meeks@yahoo.com	Humberto Meeks	Nam Meeks	Nugent	4/23/1972																
954621	Ms.	Ruby	J	Mcinnis	F	ruby.mcinnis@yahoo.com	Jay Mcinnis	Fran Mcinnis	Goff	9/16/1994																
313907	Mr.	Abdul	M	Bradford	M	abdul.bradford@hotmail.co.uk	Brett Bradford	Gretchen Bradford	Willingham	10/17/1961																
418286	Mrs.	Laurinda	T	Jobe	F	laurinda.jobe@yahoo.co.uk	Man Jobe	Stephaine Jobe	Schultz	2/22/1991																
169546	Mr.	Don	W	Beatty	M	don.beatty@hotmail.com	Gary Beatty	Jon Beatty	Norman	10/12/1969																
889236	Mr.	Winford	Y	Burr	M	winford.burr@gmail.com	Fabian Burr	Billi Burr	Babcock	10/28/1994																
976423	Mr.	Wilfred	Y	Palacios	M	wilfred.palacios@gmail.com	Carol Palacios	Raylene Palacios	Ball	11/3/1973																
809426	Drs.	Suzette	C	Crooks	F	suzette.crooks@bp.com	Raymundo Crooks	Mark Crooks	Fletcher	9/9/1964																
971171	Ms.	Wanetta	B	Stark	F	wanetta.stark@gmail.com	Wilfredo Stark	Lindy Stark	Stepp	2/10/1960																
781456	Mr.	Mary	Z	Whittle	M	mary.whittle@btinternet.com	Saul Whittle	Shonta Whittle	Brown	9/27/1975																
852933	Mrs.	Belva	C	Mesa	F	belva.mesa@bp.com	Harris Mesa	Adrianne Mesa	Huntley	10/21/1984																
964838	Hon.	Wilhelmina	Z	Yazzie	F	wilhelmina.yazzie@hotmail.com	Weston Yazzie	Mallie Yazzie	Cassidy	1/27/1993																
483451	Mrs.	Phebe	K	Ahmad	F	phebe.ahmad@aol.com	Lynn Ahmad	Vernita Ahmad	Rutherford	8/17/1972																
753513	Mrs.	Cecille	Z	Forman	F	cecille.forman@gmail.com	Clemente Forman	Danika Forman	Allman	7/16/1967																
298957	Ms.	Keri	G	Stuckey	F	keri.stuckey@hotmail.com	Lino Stuckey	Lana Stuckey	Rasmussen	8/27/1992																
317953	Drs.	Minerva	E	Duke	F	minerva.duke@gmail.com	Len Duke	Nikki Duke	Shaffer	1/8/1980																
683872	Prof.	Giovanni	D	Dion	M	giovanni.dion@yahoo.com	Gordon Dion	Hong Dion	Poindexter	4/25/1959																
261842	Drs.	Maya	G	Bittner	F	maya.bittner@gmail.com	Micah Bittner	Nakisha Bittner	Chaves	10/26/1966																
778528	Mr.	Delmer	J	Maxey	M	delmer.maxey@shell.com	Grady Maxey	Dorthy Maxey	Moyer	9/23/1966																
310014	Mr.	Domingo	J	Mclemore	M	domingo.mclemore@earthlink.net	Lenny Mclemore	Lani Mclemore	Burdette	5/26/1961																
193148	Hon.	Rocio	J	Colburn	F	rocio.colburn@shaw.ca	Joan Colburn	Victorina Colburn	Kimble	3/16/1970																
833190	Mr.	Andres	L	Battles	M	andres.battles@gmail.com	Otis Battles	Catarina Battles	Benavidez	2/21/1995																
211403	Mr.	Courtney	H	Fitts	M	courtney.fitts@yahoo.com	Bret Fitts	Lourie Fitts	Kane	2/29/1984																
570634	Hon.	Augustine	M	Medlock	M	augustine.medlock@aol.com	Bernardo Medlock	Ulrike Medlock	Mackenzie	10/28/1968																
400221	Mrs.	Fidelia	O	Price	F	fidelia.price@shell.com	Manual Price	Charlena Price	Richardson	12/27/1977																
134060	Hon.	Tod	J	Crayton	M	tod.crayton@gmail.com	Jackie Crayton	Lucilla Crayton	Caban	8/15/1962																
986960	Mr.	Gustavo	H	Fielder	M	gustavo.fielder@gmail.com	Octavio Fielder	Janella Fielder	Dykes	7/14/1976																
653902	Drs.	Zada	G	See	F	zada.see@aol.com	Hank See	Glenna See	Lawhorn	3/6/1971																
253932	Drs.	Missy	A	Laney	F	missy.laney@aol.com	Luis Laney	Conception Laney	Sheldon	6/15/1975																
484603	Mrs.	Nisha	D	Conrad	F	nisha.conrad@hotmail.com	Granville Conrad	Kathlyn Conrad	Hyatt	3/31/1960																
422527	Mr.	Orlando	Y	Olivares	M	orlando.olivares@hotmail.com	Adan Olivares	Georgeann Olivares	Jobe	3/24/1983																
218945	Ms.	Thea	R	Hardesty	F	thea.hardesty@gmail.com	Shayne Hardesty	Eileen Hardesty	Espinal	1/21/1972																
165793	Mr.	Walter	V	Thomason	M	walter.thomason@shaw.ca	Sergio Thomason	Jerrie Thomason	Fraser	12/22/1994																
705837	Mr.	Normand	L	Harr	M	normand.harr@gmail.com	Jamison Harr	Loren Harr	Isom	7/25/1967																
999496	Mr.	Bryan	X	Burks	M	bryan.burks@gmail.com	Antone Burks	Ossie Burks	Paulk	1/5/1976																
321588	Hon.	Saul	G	Mcmanus	M	saul.mcmanus@apple.com	Jessie Mcmanus	Violet Mcmanus	Corral	4/14/1990																
801655	Mrs.	Maryanne	C	Wynn	F	maryanne.wynn@bellsouth.net	Robin Wynn	Luciana Wynn	Dunlap	2/1/1972																
633535	Mrs.	Sallie	F	Trammell	F	sallie.trammell@exxonmobil.com	Modesto Trammell	Tamie Trammell	Schmidt	1/27/1989																
377209	Mr.	Del	K	Nelms	M	del.nelms@yahoo.com	Emmitt Nelms	Lester Nelms	Pearson	6/26/1995																
483805	Ms.	Cassaundra	W	Cranford	F	cassaundra.cranford@bellsouth.net	Garfield Cranford	Renea Cranford	Sipes	6/19/1962																
317825	Mr.	Brandon	E	Sander	M	brandon.sander@yahoo.co.in	Hassan Sander	Brian Sander	Schramm	11/14/1959																
521007	Mrs.	Pearly	G	Root	F	pearly.root@yahoo.com	Barney Root	Sierra Root	Herbert	10/20/1995																
295737	Hon.	Neva	P	Moseley	F	neva.moseley@msn.com	Brandon Moseley	Danita Moseley	Verdin	8/30/1975																
429826	Ms.	Jesenia	O	Rivard	F	jesenia.rivard@aol.com	Parker Rivard	Ashton Rivard	Nagel	5/2/1996																
708279	Mr.	Jay	M	Creed	M	jay.creed@hotmail.com	Clarence Creed	Charity Creed	Bower	7/11/1992																
664098	Mr.	Hoyt	N	Fernandez	M	hoyt.fernandez@yahoo.com	Cleveland Fernandez	Dorie Fernandez	Girard	9/21/1983																
589771	Mr.	Fidel	M	Sager	M	fidel.sager@gmail.com	Walter Sager	Lorretta Sager	Brooks	5/10/1958																
266692	Mrs.	Kyoko	Z	Collier	F	kyoko.collier@outlook.com	Elton Collier	Malisa Collier	Fong	7/7/1961																
151891	Ms.	Mia	F	Calhoun	F	mia.calhoun@yahoo.com	Darnell Calhoun	Leon Calhoun	Houghton	12/8/1987																
359520	Hon.	Lisbeth	K	Morse	F	lisbeth.morse@gmail.com	Dong Morse	Maddie Morse	Sandoval	4/14/1993																
535840	Mr.	Rosario	T	Whittle	M	rosario.whittle@earthlink.net	Bradly Whittle	Cori Whittle	Faust	9/25/1995																
887036	Mr.	Vincenzo	O	Sibley	M	vincenzo.sibley@exxonmobil.com	Sid Sibley	Carita Sibley	Stone	9/11/1976																
692987	Mr.	Sidney	Q	Farrar	M	sidney.farrar@yahoo.com	Stanford Farrar	Beth Farrar	Sheffield	1/9/1962																
640965	Mrs.	Aleshia	G	Portillo	F	aleshia.portillo@aol.com	Darrin Portillo	Maragret Portillo	Madsen	12/19/1972																
421759	Mr.	Angel	F	Copeland	M	angel.copeland@gmail.com	Charles Copeland	Tonita Copeland	Chism	12/1/1974																
149635	Dr.	Elroy	L	Benavidez	M	elroy.benavidez@verizon.net	Alfredo Benavidez	Rosella Benavidez	Dell	6/10/1961																
144120	Ms.	Mikki	J	Brittain	F	mikki.brittain@msn.com	Hobert Brittain	Else Brittain	Kennedy	4/22/1970																
126324	Mr.	Filiberto	E	Carrion	M	filiberto.carrion@cox.net	Noe Carrion	Loan Carrion	Hickman	8/31/1993																
671627	Drs.	Pearl	F	Jeffrey	F	pearl.jeffrey@hotmail.com	Archie Jeffrey	Alesha Jeffrey	Morrison	4/8/1988																
837748	Mr.	Otto	E	Spaulding	M	otto.spaulding@yahoo.co.uk	Milan Spaulding	Caitlin Spaulding	Schafer	6/15/1967																
211074	Mr.	Ronny	B	Aiello	M	ronny.aiello@aol.com	Troy Aiello	Marketta Aiello	Tobin	6/21/1971																
864915	Mr.	Ellis	H	Barrientos	M	ellis.barrientos@outlook.com	Edison Barrientos	Jacqui Barrientos	Maas	5/1/1995																
304161	Ms.	Kristine	K	Lord	F	kristine.lord@gmail.com	Adrian Lord	Marielle Lord	Hawkins	2/8/1963																
173000	Drs.	Malorie	K	Wilt	F	malorie.wilt@cox.net	Hassan Wilt	Yoshie Wilt	Landry	3/23/1964																
617861	Mr.	Devin	J	Cockrell	M	devin.cockrell@hotmail.com	Carmen Cockrell	Georgiann Cockrell	Talbott	10/12/1963																
184700	Mr.	Marco	V	Magnuson	M	marco.magnuson@aol.com	Dewey Magnuson	Serena Magnuson	Barreto	5/19/1962																
946587	Hon.	Petra	U	Britt	F	petra.britt@btinternet.com	Hobert Britt	Meridith Britt	Bess	1/2/1993																
884829	Ms.	Christopher	P	Cochran	F	christopher.cochran@hotmail.com	Rene Cochran	Vivienne Cochran	Peak	6/15/1975																
565058	Hon.	Sachiko	X	Rice	F	sachiko.rice@yahoo.com	Charlie Rice	Angelena Rice	Tremblay	8/6/1965																
539508	Mr.	Elias	W	Loomis	M	elias.loomis@verizon.net	Alfonzo Loomis	Luisa Loomis	Polanco	2/22/1982																
404080	Mr.	Timmy	Z	Brunner	M	timmy.brunner@yahoo.co.uk	Vincenzo Brunner	Florencia Brunner	Thomsen	7/13/1967																
279929	Prof.	Gordon	O	Alderman	M	gordon.alderman@gmail.com	Thurman Alderman	Rubie Alderman	Scarborough	8/4/1981																
410356	Ms.	Miguelina	V	Michaels	F	miguelina.michaels@exxonmobil.com	Bret Michaels	Eugena Michaels	Michels	11/26/1995																
911817	Mr.	Dominick	B	Seitz	M	dominick.seitz@rediffmail.com	Vince Seitz	Tyesha Seitz	Blake	7/17/1991																
673655	Mrs.	Erna	R	Helm	F	erna.helm@aol.com	Danny Helm	Manie Helm	Cady	6/22/1981																
867253	Ms.	Mariette	P	Kirkland	F	mariette.kirkland@verizon.net	Russell Kirkland	Celestine Kirkland	Christensen	4/26/1978																
904678	Drs.	Caitlin	J	Flanders	F	caitlin.flanders@gmail.com	Garrett Flanders	Tammera Flanders	Reece	11/1/1976																
882192	Mr.	Jamal	W	Cress	M	jamal.cress@aol.com	Lynwood Cress	Nicholle Cress	Julian	6/3/1991																
180281	Hon.	Caren	O	Dowdell	F	caren.dowdell@comcast.net	Laurence Dowdell	Moira Dowdell	Fort	8/4/1964																
760787	Mrs.	Micheline	L	Corbin	F	micheline.corbin@gmail.com	Gavin Corbin	Coretta Corbin	Rosario	1/11/1996																
872732	Hon.	Dino	R	Stroud	M	dino.stroud@gmail.com	Chung Stroud	Cassondra Stroud	Hooks	1/21/1987																
476513	Mr.	Raymon	R	Cambell	M	raymon.cambell@gmail.com	Myron Cambell	Chery Cambell	Neeley	2/14/1988																
457432	Mr.	Stacy	D	Ayers	M	stacy.ayers@gmail.com	Jon Ayers	Susie Ayers	Lo	12/3/1973																
304552	Ms.	Lucy	B	Mathews	F	lucy.mathews@shaw.ca	Rudolph Mathews	Shanna Mathews	Picard	5/30/1963																
449119	Ms.	Maegan	D	Angulo	F	maegan.angulo@outlook.com	Mary Angulo	Raguel Angulo	Worth	5/30/1969																
235415	Mr.	Blake	N	Cecil	M	blake.cecil@aol.com	Gilberto Cecil	Jacquelynn Cecil	Wharton	12/22/1973																
605422	Mrs.	Rachal	B	Neely	F	rachal.neely@yahoo.co.uk	Bob Neely	Joycelyn Neely	Armstead	5/31/1979																
919826	Hon.	Florencio	Y	Tilley	M	florencio.tilley@gmail.com	Paris Tilley	Beatris Tilley	Sinclair	10/17/1960																
981117	Mr.	Jamel	P	Lattimore	M	jamel.lattimore@gmail.com	Brady Lattimore	Darlene Lattimore	Fulkerson	4/13/1984																
617069	Hon.	Kristyn	X	Scales	F	kristyn.scales@gmail.com	Willis Scales	Jasmin Scales	Roberge	10/8/1985																
860851	Mrs.	Marielle	T	Donato	F	marielle.donato@hotmail.com	Lamar Donato	Jame Donato	Rizzo	5/14/1961																
619034	Ms.	Paulita	O	Kaplan	F	paulita.kaplan@exxonmobil.com	Herman Kaplan	Sina Kaplan	Aaron	10/24/1966																
709231	Ms.	Frida	C	Gatewood	F	frida.gatewood@hotmail.com	Louis Gatewood	Markita Gatewood	Reinhart	3/26/1995																
733291	Mr.	Ashley	V	Crespo	M	ashley.crespo@yahoo.ca	Fritz Crespo	Tonisha Crespo	Saxon	5/1/1968																
166047	Mr.	Wm	A	Harlan	M	wm.harlan@yahoo.com	Adam Harlan	Mackenzie Harlan	Horst	11/26/1968																
408523	Ms.	Kandace	Y	Berger	F	kandace.berger@gmail.com	Van Berger	Eliza Berger	Barlow	10/20/1994																
447751	Drs.	Micheal	R	Dagostino	F	micheal.dagostino@yahoo.com	Keven Dagostino	Kimber Dagostino	Quinlan	6/3/1966																
863433	Mrs.	Marceline	C	Freese	F	marceline.freese@ibm.com	Willie Freese	Emely Freese	Bass	11/25/1988																
182958	Mr.	Chong	E	Cooley	M	chong.cooley@aol.com	Santiago Cooley	Sabina Cooley	Stephenson	7/19/1983																
246898	Dr.	Richard	T	Gamez	M	richard.gamez@yahoo.com	Emile Gamez	Doreatha Gamez	Dion	5/18/1995																
598642	Mrs.	Alyson	R	Larsen	F	alyson.larsen@aol.com	Quincy Larsen	Sean Larsen	Lambert	1/23/1960																
746046	Ms.	Tomiko	A	Griffiths	F	tomiko.griffiths@bellsouth.net	Mac Griffiths	Sherie Griffiths	Walsh	10/12/1983																
640369	Ms.	Kyoko	F	Tribble	F	kyoko.tribble@verizon.net	Lionel Tribble	Kayleigh Tribble	Alfred	9/5/1977																
558909	Mr.	Tyrone	O	Daughtry	M	tyrone.daughtry@gmail.com	Luciano Daughtry	Kathi Daughtry	Vandyke	11/2/1992																
165430	Mr.	Bradly	W	Delatorre	M	bradly.delatorre@btinternet.com	Sandy Delatorre	Mitzi Delatorre	Schafer	1/9/1961																
759441	Dr.	Clark	C	Bauman	M	clark.bauman@gmail.com	Stevie Bauman	Shakia Bauman	Hatcher	9/13/1972																
236686	Ms.	Lanette	K	Paige	F	lanette.paige@gmail.com	Boyd Paige	Bong Paige	Matteson	1/5/1973																
416008	Mrs.	Alice	A	Runyon	F	alice.runyon@verizon.net	Jody Runyon	Katherin Runyon	Barbee	9/29/1987																
433760	Mr.	Mose	I	Cuevas	M	mose.cuevas@yahoo.com	Benton Cuevas	Anastacia Cuevas	Lipscomb	4/12/1974																
657795	Ms.	Lanell	D	Newman	F	lanell.newman@aol.com	Doyle Newman	Lillian Newman	Stratton	5/24/1961																
431599	Mr.	Junior	B	Coker	M	junior.coker@aol.com	Chris Coker	Myong Coker	Stclair	2/18/1982																
383571	Mr.	Cyril	X	Kolb	M	cyril.kolb@yahoo.ca	Dallas Kolb	Ailene Kolb	Durkin	5/18/1976																
874171	Mrs.	Tyra	H	Nutter	F	tyra.nutter@aol.com	Hai Nutter	Ellen Nutter	Cottrell	6/4/1966																
307264	Mr.	Jacinto	Q	Samuels	M	jacinto.samuels@earthlink.net	Jeff Samuels	Jacquie Samuels	Richey	1/26/1961																
571081	Hon.	Patria	N	Travis	F	patria.travis@exxonmobil.com	Harold Travis	Lissette Travis	Goebel	12/29/1988																
257007	Mr.	Hollis	V	Shipman	M	hollis.shipman@hotmail.com	Earnest Shipman	Jodee Shipman	Sands	4/4/1970																
600434	Ms.	Audrey	E	Gilliam	F	audrey.gilliam@walmart.com	Donte Gilliam	Leticia Gilliam	Mcelroy	2/17/1963																
644318	Ms.	Luanna	K	Estevez	F	luanna.estevez@gmail.com	Jewell Estevez	Margherita Estevez	Stjohn	12/6/1968																
345726	Mr.	Eldon	I	Wilke	M	eldon.wilke@hotmail.com	Lynn Wilke	Deneen Wilke	Barham	6/1/1968																
575651	Mr.	Moises	N	Esparza	M	moises.esparza@aol.com	Truman Esparza	Shemika Esparza	Barr	8/18/1976																
938991	Mrs.	Easter	B	Chapman	F	easter.chapman@gmail.com	Neville Chapman	Candra Chapman	Mcclung	9/7/1990																
411850	Mr.	Ed	E	Lawhorn	M	ed.lawhorn@gmail.com	Tobias Lawhorn	Kathrin Lawhorn	Mccarter	8/29/1987																
693521	Mr.	Waylon	X	Reeve	M	waylon.reeve@gmail.com	Emory Reeve	Kisha Reeve	Lewis	7/12/1983																
803314	Ms.	Garnet	G	Bass	F	garnet.bass@walmart.com	Jon Bass	Hertha Bass	Trinidad	12/30/1978																
220626	Mr.	Andrea	J	Rupert	M	andrea.rupert@shell.com	Cristobal Rupert	Classie Rupert	Seals	7/14/1978																
228620	Dr.	Max	X	Sherrod	M	max.sherrod@rediffmail.com	Marty Sherrod	Dan Sherrod	Prieto	12/14/1966																
480407	Ms.	Keeley	H	Grace	F	keeley.grace@exxonmobil.com	Elton Grace	Neta Grace	Holmes	5/24/1971																
397735	Hon.	Moses	S	Oliveira	M	moses.oliveira@ntlworld.com	Randell Oliveira	Hermine Oliveira	Hoskins	7/28/1995																
349907	Mr.	Paul	O	Jorgensen	M	paul.jorgensen@charter.net	Bryce Jorgensen	Joellen Jorgensen	Mahoney	9/1/1973																
658702	Mr.	Man	Z	Shirley	M	man.shirley@exxonmobil.com	Jeremiah Shirley	Ursula Shirley	Lorenzo	12/4/1978																
514163	Mr.	Alejandro	B	Gaston	M	alejandro.gaston@gmail.com	Hershel Gaston	Adriane Gaston	Tyner	5/9/1996																
991129	Ms.	Diana	P	Coleman	F	diana.coleman@gmail.com	Gabriel Coleman	Kathe Coleman	Caudle	11/3/1981																
263520	Mrs.	Rosalyn	P	Fitzsimmons	F	rosalyn.fitzsimmons@hotmail.co.uk	Stan Fitzsimmons	Tamra Fitzsimmons	Becerra	3/22/1965																
503148	Ms.	Justine	X	Rosser	F	justine.rosser@gmail.com	Nicky Rosser	Emmie Rosser	Oh	9/30/1964																
669410	Mrs.	Ramona	P	Marion	F	ramona.marion@gmail.com	Zachary Marion	Marna Marion	Boehm	9/19/1957																
792967	Mrs.	Avril	G	Gracia	F	avril.gracia@gmail.com	Elliott Gracia	Pennie Gracia	Langley	12/23/1966																
277492	Mr.	Kendrick	Z	Ellington	M	kendrick.ellington@gmail.com	Micheal Ellington	Iola Ellington	Wooden	11/28/1981																
647213	Mrs.	Alyse	Z	Burger	F	alyse.burger@hotmail.com	Willard Burger	Malka Burger	Coates	1/3/1988																
790385	Ms.	Jeanice	U	Winfrey	F	jeanice.winfrey@gmail.com	Gil Winfrey	Pearl Winfrey	Still	1/10/1960																
770536	Ms.	Aurelia	T	Barrios	F	aurelia.barrios@gmail.com	Raul Barrios	Harmony Barrios	Pettway	5/20/1995																
434412	Ms.	Kimberli	S	Foley	F	kimberli.foley@hotmail.com	Sid Foley	Damaris Foley	Davenport	8/6/1994																
129795	Mrs.	Candis	N	Saddler	F	candis.saddler@outlook.com	Edmond Saddler	Marlyn Saddler	Seymore	5/7/1981																
927057	Ms.	Andrea	N	Cain	F	andrea.cain@hotmail.com	Pierre Cain	Justa Cain	Otto	9/30/1981																
385044	Mr.	Isreal	V	Park	M	isreal.park@yahoo.com	Sherwood Park	Emmaline Park	Maher	4/6/1990																
850654	Hon.	Hosea	W	Gilbreath	M	hosea.gilbreath@yahoo.co.in	Johnathan Gilbreath	Jessie Gilbreath	Garber	10/4/1974																
435107	Mr.	Walton	B	Snodgrass	M	walton.snodgrass@ibm.com	Ward Snodgrass	Mike Snodgrass	Hitt	11/8/1960																
904565	Ms.	Johana	X	Burrow	F	johana.burrow@gmail.com	Julius Burrow	Cherelle Burrow	Potts	9/27/1972																
661068	Ms.	Asuncion	S	Roddy	F	asuncion.roddy@gmail.com	Daren Roddy	Sammie Roddy	Bradshaw	1/3/1968																
508042	Mr.	Antonia	B	Mcewen	M	antonia.mcewen@gmail.com	Mariano Mcewen	Robert Mcewen	Allman	11/28/1991																
228786	Ms.	Delicia	B	Hamm	F	delicia.hamm@bp.com	Curtis Hamm	Charise Hamm	Silas	7/30/1967																
114893	Mr.	Modesto	N	Tubbs	M	modesto.tubbs@shaw.ca	Percy Tubbs	Shoshana Tubbs	Purcell	8/25/1990																
367109	Mrs.	Keith	L	Workman	F	keith.workman@hotmail.com	Harrison Workman	Ronda Workman	Deane	9/18/1979																
712186	Prof.	Shelby	O	Rosario	M	shelby.rosario@aol.com	Mitch Rosario	Sheila Rosario	Lash	4/12/1960																
982890	Mr.	Thurman	P	Dykes	M	thurman.dykes@yahoo.com	Kris Dykes	Opal Dykes	Schwartz	2/4/1970																
197416	Ms.	Susana	T	Mcewen	F	susana.mcewen@yahoo.ca	Elmo Mcewen	Mayme Mcewen	Borden	7/18/1986																
418367	Ms.	Sadye	F	Yarbrough	F	sadye.yarbrough@aol.com	Junior Yarbrough	Lael Yarbrough	Wren	10/11/1974																
773036	Hon.	Blaine	D	Liu	M	blaine.liu@shell.com	Kirby Liu	Lasonya Liu	Tom	2/4/1970																
378680	Ms.	Rachell	Q	Donnell	F	rachell.donnell@gmail.com	Bobbie Donnell	Marilee Donnell	Mcdermott	12/15/1961																
830574	Mr.	Man	U	Whitlow	M	man.whitlow@shell.com	Dudley Whitlow	Arianne Whitlow	Goad	4/24/1980																
501748	Ms.	Hermine	C	Weller	F	hermine.weller@gmail.com	Trinidad Weller	Waltraud Weller	Mcvey	4/14/1976																
129884	Mr.	Aubrey	U	Trout	M	aubrey.trout@gmail.com	Porter Trout	Jacelyn Trout	Jeffery	4/8/1995																
153841	Mr.	Ernest	C	Keyser	M	ernest.keyser@aol.com	Spencer Keyser	Ericka Keyser	Dickey	3/1/1981																
190204	Hon.	Filomena	M	Pitt	F	filomena.pitt@rediffmail.com	Norberto Pitt	Dorie Pitt	Morrell	3/22/1963																
367520	Ms.	Retta	A	Schultz	F	retta.schultz@exxonmobil.com	Julius Schultz	Na Schultz	Lashley	7/27/1983																
698581	Mrs.	Van	Z	Parson	F	van.parson@gmail.com	Moshe Parson	Alix Parson	Conley	10/27/1990																
838592	Hon.	Veta	Q	Whitmire	F	veta.whitmire@walmart.com	Kenneth Whitmire	Janna Whitmire	Danner	10/7/1973																
963425	Mr.	Rex	S	Packer	M	rex.packer@gmail.com	Bernie Packer	Clora Packer	Browning	5/7/1995																
454325	Mrs.	Jackeline	B	Ivey	F	jackeline.ivey@walmart.com	Benton Ivey	Louie Ivey	Cole	9/13/1991																
552098	Dr.	Dorian	B	Laws	M	dorian.laws@yahoo.com	Brad Laws	Delicia Laws	Fitzgerald	5/7/1990																
269576	Hon.	Enrique	K	Pollock	M	enrique.pollock@gmail.com	Buford Pollock	Jacquiline Pollock	Moultrie	3/30/1969																
584752	Dr.	Marco	V	Chaney	M	marco.chaney@shaw.ca	Marcelo Chaney	Raven Chaney	Sales	3/24/1991																
958614	Hon.	Percy	R	Herndon	M	percy.herndon@bellsouth.net	Leroy Herndon	Shante Herndon	Russo	12/31/1971																
267747	Hon.	Rickie	S	Bock	F	rickie.bock@aol.com	Marty Bock	Carrol Bock	Ricketts	8/1/1969																
325970	Mr.	Mohamed	D	Gooch	M	mohamed.gooch@aol.com	Arnoldo Gooch	Delfina Gooch	Winkler	1/26/1983																
361100	Ms.	Heather	L	Love	F	heather.love@bp.com	Robby Love	Shawnta Love	Rico	3/6/1973																
